text,primary_intent,sub_intent,market,language,variant,has_typo,has_accents,mentions_product,occasion,confidence_expected,source,timestamp
¿Los cambios por defecto son inmediatos?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403193
devolucion de accesorios de cabello,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403196
¿Puedo devolver si no es mi color?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.14032
como hago para cambiar un pedido,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403203
¿Qué pasa si devuelvo sin caja?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403205
puedo devolver sostén invisible,INFORMATIONAL,policy_return,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882489.1403208
¿Cuándo me confirman la devolución?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140321
devolucion de productos de fiesta,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.140321
¿Puedo devolver si no me queda bien el largo?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403213
que condiciones debe tener para cambio,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403222
¿Se puede devolver lencería nueva?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403224
puedo devolver vestidos de gala,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766882489.140323
¿Hay algún costo por cambio de talla?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403232
devolucion de productos con etiqueta,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403234
¿Puedo devolver si no es lo que necesito?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403236
como funciona el cambio por defecto,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403239
¿Qué pasa si quiero devolver todo el pedido?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140324
puedo devolver bralette adhesivo,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403244
¿Los días de devolución empiezan al recibir?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403246
devolucion de clutch de eventos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.1403248
¿Puedo cambiar por un modelo más nuevo?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140325
que tiempo real tengo para devolver,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403253
¿Se puede devolver si está impecable?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403255
puedo devolver lenceria de eventos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.1403258
¿Cuánto tiempo demora llegar mi reembolso?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403263
devolucion de vestidos sin usar,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403265
¿Puedo devolver si no me gusta la textura?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140327
como hago el cambio de un producto,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.140327
¿Hay excepciones para ciertos productos?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403272
puedo devolver aros para bodas,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766882489.1403275
¿Qué pasa si devuelvo con retraso?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403277
devolucion de productos adhesivos nuevos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.140328
¿Puedo cambiar por algo completamente diferente?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403282
que necesito tener para devolver,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403284
¿Se puede devolver si no cumple expectativas?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403286
puedo devolver tocados para eventos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.140329
¿Los cambios tienen el mismo proceso?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403291
devolucion de lenceria sin probar,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403294
¿Puedo devolver si no me queda el estilo?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403298
como cambio algo que no me gusta,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.14033
¿Qué condiciones exigen para aceptar devolución?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403303
puedo devolver calzones adhesivos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403306
¿Cuándo procesarán mi solicitud de cambio?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403306
devolucion de vestidos de ceremonia,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766882489.140331
¿Puedo devolver si no es para mi tipo de cuerpo?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140331
que pasa si devuelvo algo en mal estado,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403315
¿Se puede cambiar lencería por vestido?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403315
puedo devolver productos para novias,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766882489.1403317
¿Hay alguna garantía de satisfacción?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140332
devolucion de complementos nuevos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403322
¿Puedo devolver si no me convence el material?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403325
como hago para solicitar una devolucion,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403327
¿Qué documentos necesito presentar?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140333
puedo devolver bras para eventos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.1403334
¿Los 30 días incluyen el día de compra?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403337
devolucion de lenceria invisible nueva,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.140334
¿Puedo cambiar por otro producto similar?,INFORMATIONAL,policy_return,CL,es,formal,False,True,Mila,null,HIGH,claude_synthetic,1766882489.1403341
que requisitos piden para cambiar,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403341
¿Se puede devolver si no me queda la forma?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403346
puedo devolver vestidos para fiestas,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.1403356
¿Cuánto tiempo real tengo para el cambio?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403358
devolucion de productos sin abrir,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.140336
¿Puedo devolver si no me gusta el diseño?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403363
como funciona el sistema de devoluciones,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403363
¿Qué pasa si devuelvo algo personalizado?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140337
puedo devolver lenceria con copa,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.140337
¿Los cambios por talla son automáticos?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403375
devolucion de accesorios para eventos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.1403375
¿Puedo devolver si no me queda como quería?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403377
que condiciones debe cumplir un cambio,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403387
¿Se puede devolver si está como nuevo?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140339
puedo devolver parches para vestidos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403391
¿Cuándo me notifican sobre mi devolución?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403394
devolucion de productos de boda,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766882489.1403396
¿Puedo devolver si no me siento cómoda?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403399
como cambio un producto por otro igual,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403403
¿Hay algún protocolo especial para devoluciones?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403406
puedo devolver cinta adhesiva,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403408
¿Qué pasa si devuelvo después del plazo?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140341
devolucion de lenceria de fiesta,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.140342
¿Puedo cambiar por un producto de otra temporada?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403422
que tiempo exacto tengo para devolver,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403425
¿Se puede devolver si no me queda perfecto?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403427
puedo devolver sostenes de eventos,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.140343
¿Los cambios demoran más que devoluciones?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403432
devolucion de vestidos impecables,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403437
¿Puedo devolver si no es lo que imaginé?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.140344
como hago el proceso de cambio,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.1403441
¿Qué condiciones no permiten devolución?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403444
puedo devolver pezoneras nuevas,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.140345
¿Cuándo recibo confirmación de mi cambio?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403456
devolucion de productos para ceremonias,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766882489.1403456
¿Puedo devolver si no me queda la medida exacta?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403458
que pasa si quiero devolver por no gustarme,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882489.140346
¿Se puede cambiar lencería por complementos?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403463
puedo devolver calzón para vestidos,INFORMATIONAL,policy_return,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882489.1403465
¿Hay algún tiempo mínimo antes de devolver?,INFORMATIONAL,policy_return,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882489.1403477
devolucion de lenceria para eventos especiales,INFORMATIONAL,policy_return,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882489.140348
¿Puedo devolver un vestido si no me queda bien?,INFORMATIONAL,policy_return,MX,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882542.5472093
cuanto tiempo tengo para devolver,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.5472112
¿Se puede cambiar lencería?,INFORMATIONAL,policy_return,MX,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882542.547212
la politica de devolucion es de 30 dias,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.5472124
quiero saber si aceptan devoluciones,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.5472128
¿manejan cambios de talla en vestidos de fiesta?,INFORMATIONAL,policy_return,MX,es,formal,False,True,null,fiesta,HIGH,claude_synthetic,1766882542.547213
que onda con las devoluciones si no me gusta el color,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.5472133
puedo regresar un bralette si me queda chico,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.5472136
¿cuánto tiempo tengo para devolver un vestido Emma?,INFORMATIONAL,policy_return,MX,es,formal,False,True,Emma,null,HIGH,claude_synthetic,1766882542.5472138
devolucion de productos sin usar,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.547214
¿aceptan cambios en lenceria invisible?,INFORMATIONAL,policy_return,MX,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882542.5472143
politica de cambios para vestidos largos,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.5472155
¿puedo devolver si me arrepiento de la compra?,INFORMATIONAL,policy_return,MX,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882542.5472157
que pasa si el vestido me queda grande,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.547216
¿manejan reembolsos o solo cambios?,INFORMATIONAL,policy_return,MX,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882542.5472162
devolver vestido de novia si no me convence,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766882542.5472164
¿se puede cambiar un bralette Camila por otra talla?,INFORMATIONAL,policy_return,MX,es,formal,False,True,Camila,null,HIGH,claude_synthetic,1766882542.5472167
cuanto tardan en procesar una devolucion,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.547217
¿que necesito para hacer un cambio?,INFORMATIONAL,policy_return,MX,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882542.5472171
puedo devolver aretes si no me gustan,INFORMATIONAL,policy_return,MX,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882542.5472174
